id,y
53019,0.08364024246348961
52510,0.35973021053324233
50252,0.11122266494591664
53354,0.3971470414730103
50448,0.8316713457162468
52796,0.26491235412067893
50641,0.2216468170946315
52189,0.16054473045065765
53588,0.7225334751134649
53324,0.323269280049914
51809,0.18274955475234786
50258,0.7651678593068132
54271,0.21071107769563158
52785,0.23743542483591037
50026,0.3482047362181765
51529,0.26357723897878443
51636,0.5424105111898804
52050,0.22143178884054748
52419,0.18177897793090672
53228,0.5759157771319132
52425,0.2935660762893296
53470,0.10747156927246752
52139,0.2108469832866205
50471,0.2884616810436875
52374,0.8317166285392601
50136,0.5479635752081129
51736,0.14282429445847022
52638,0.15741227351006842
51458,0.1625353330790086
51027,0.342656576484665
51870,0.5509770327808537
50960,0.627477493389789
52212,0.11403842027672406
53337,0.21315310702468
51421,0.24416253279730799
51740,0.15393045318898627
52988,0.4103782467501611
51551,0.20092474036971048
51574,0.5728019691711714
52285,0.12393708375655357
51984,0.7221307125939892
52735,0.8710755823437579
52037,0.21039712897584475
51522,0.868909379280816
52383,0.42475075416148844
53724,0.5038820136258438
52435,0.1705457417734868
51506,0.19851974407921372
53863,0.6953885107864368
53212,0.24807344828429956
50955,0.3260794210812198
51646,0.16372211579011678
50769,0.3480243738944751
50675,0.23409472971855497
54180,0.31500936277308444
50174,0.2681839094088231
52475,0.09941414327973556
52472,0.1674032353372778
52312,0.10485768343245981
51007,0.18058206171296687
52287,0.3122738699084499
52334,0.32850554945812444
50354,0.1537976474814495
52462,0.09166806719788055
52731,0.11783680182751873
53106,0.1405705469037302
52469,0.6576165324711836
53076,0.5645029706543191
50177,0.16902609597794924
50028,0.1824737217254605
51856,0.1437045404955965
53294,0.6065185176811008
50394,0.24690790568634596
50791,0.11317844234952573
51325,0.16633414884104383
52366,0.5042466274182515
50372,0.3473912726386367
51474,0.21630704126403458
54117,0.16902467287216325
50413,0.3328576859126199
51471,0.19696317465251204
52079,0.12295386165449858
51553,0.5565169313535933
52207,0.16399011888728007
53764,0.22470754451183272
50806,0.22684812498643997
52853,0.24368311969455936
53938,0.65545434958226
50353,0.272531427598839
52097,0.16929092781598964
52780,0.46409230884129277
50390,0.24375549481774475
53988,0.18051029573904118
53910,0.8996552823331302
52128,0.9304283656399759
53569,0.16535815638005938
53007,0.12195979907925374
54039,0.2337189565658901
52755,0.1908915856488984
52545,0.34894791942879244
50342,0.09489111663554603
52793,0.5595763767367326
52238,0.24245848083549462
50782,0.9017808889550853
51376,0.6139249891119962
51520,0.15879685670902546
53075,0.16689240480099715
51600,0.24899010280696135
53834,0.2859750256408188
53964,0.19179210313306125
51767,0.1349320563706973
51481,0.22801063068883168
52998,0.34700708035286065
52217,0.3255613822505593
53890,0.1366482354185978
54196,0.08466987619557126
53749,0.3137911423811093
52076,0.50571814441772
54197,0.11281263464140302
52307,0.4915699908892443
53787,0.5244950012677347
53805,0.5137060896182944
51806,0.16878983422605515
52795,0.620773603451016
50256,0.1198956823896213
51457,0.3548604180844236
53506,0.41194931399666546
52765,0.15823347229104892
52461,0.20233770808232385
53081,0.10925942998438717
54086,0.07415304151262572
52554,0.16319152413983584
51764,0.21807661669053163
53689,0.262114824221977
53653,0.7468334883754557
53401,0.5040531181704324
53402,0.23460091263846927
50395,0.15312395756061792
50326,0.22574073369408992
51830,0.21989701919967405
52574,0.1740051392140124
53670,0.2829341805063203
52802,0.28695943081050534
51045,0.40017533716158005
51836,0.47848036702719915
50694,0.11677660925222352
52152,0.10404336252206288
52778,0.20686107546507718
53770,0.29298246225492414
50455,0.8381385923760212
54001,0.09519284232272328
53067,0.1304417114712239
52400,0.6206740218500584
53799,0.2516097981112721
50962,0.3400124604256908
50657,0.19267331776716148
50171,0.1775888154872996
50035,0.21978689150696523
52200,0.11924552705853879
51700,0.2835196112299649
53259,0.4574045731129821
51955,0.1935669172962856
52414,0.17989899528133618
54195,0.28911762968629723
54276,0.16105707298566604
54079,0.24609510666649687
52979,0.29997893995032304
52621,0.14103024122665067
54256,0.09768577560708566
50901,0.19139216239202714
50862,0.21062697024432506
52528,0.397062927593456
53016,0.1807316185006618
50083,0.09913097842905085
50128,0.11349251994087291
51496,0.5726667628230091
51860,0.8598207616215658
53311,0.2551499728730424
54125,0.1936888541513484
50503,0.8600970891330701
54142,0.3244606556920676
51849,0.4561345031309449
50757,0.3611090720502081
53726,0.07887813625917277
53211,0.24712796370686652
51148,0.16469341360027887
50677,0.24704579808919444
52512,0.23730331866546084
51615,0.06548344077433159
50357,0.4647978355703705
53691,0.2486636874261407
54132,0.4032704980377045
52492,0.29287492397115594
52664,0.6632964367639784
50125,0.3673648775985679
50306,0.15355130619883936
50746,0.12481236661965533
52858,0.13721797831161767
52481,0.27570114293489595
50216,0.16517409594817314
53087,0.2865971654635204
52669,0.15978064166294537
53386,0.07082759395190545
50662,0.46573149867214353
50508,0.17946501480010973
51989,0.38512896895928356
51005,0.2830384747871543
50311,0.25397239750465894
51450,0.09322395898635141
50579,0.39307056631942655
52130,0.16814280031358497
51125,0.6394603117459531
51894,0.6320469957344554
51270,0.13071309830846783
50060,0.6265694110154701
50343,0.3535068401216812
52228,0.27401604509203
51406,0.4822963784639966
51340,0.16497859574365745
54242,0.15009809236807486
51787,0.39681281412155506
50481,0.29637269438029834
51278,0.22563760744171105
50736,0.24783348310252648
50964,0.07293185722387624
52105,0.3080719382031712
53892,0.1970703052770776
51657,0.5515915189307761
52729,0.48761263935312343
53721,0.2753126682524712
53307,0.42903548985953016
52122,0.2520853860078022
50447,0.21924170011777602
53420,0.678268881199281
52167,0.6650520852380082
51277,0.30569513152920214
53643,0.46964211859329424
53975,0.2707703723260242
51290,0.3159662477208427
51315,0.2906033901156194
53206,0.2572317416425794
52586,0.18800566304329583
54234,0.3478972192686469
54124,0.20533388601481695
51697,0.26353353360211945
50856,0.18328492649825245
52980,0.34498518675106365
53489,0.3790467866109174
53000,0.21738092879568105
52997,0.10606949553543091
50750,0.24518838033037518
52301,0.13864397954006247
53141,0.46412746850672015
53573,0.1296286041317013
51114,0.14461817809390104
51648,0.22908056518245304
52415,0.8962492364714683
51000,0.15189476586049283
50005,0.20759414260636194
54249,0.45277675019292724
51300,0.33036497700338263
50365,0.08588440783678719
53544,0.879790776618615
51069,0.6356071148311297
53849,0.5374925267513416
53158,0.23607438839402908
52094,0.08833326836609674
53502,0.11322505926849824
50690,0.24924771012847974
50564,0.21658835003178292
50885,0.4506260881784062
52544,0.24058088518361967
52265,0.13005224301416637
53086,0.42807989810207675
50981,0.19788328091304824
52368,0.11998454574854571
51305,0.12343353526938623
53695,0.19803668283571735
53657,0.25050898204654426
52423,0.4426019506303483
54008,0.14725863471493758
50576,0.1229357707260937
51225,0.6051663481017502
52017,0.13892199208355602
50975,0.26666758385594724
50162,0.2520986275624822
50077,0.14876127226611743
53500,0.19300325347667527
52294,0.40282794875673233
53698,0.2570000227424368
53672,0.6655601406971273
50081,0.5420140752763137
52320,0.27560537384592015
51263,0.1180804422805845
51347,0.2133263001433882
53098,0.19247761202368602
54053,0.3556167179782953
52790,0.261426108737545
52646,0.2968635324432093
53699,0.3331660384871674
52871,0.10400881843992556
54085,0.1361659632323381
53117,0.18886855487098306
51053,0.18488371973233345
51779,0.8303272830626718
53031,0.5630791568368002
52748,0.9010369703533352
51524,0.5158757583865073
51158,0.7159815851904093
51418,0.2528028677700249
50027,0.20944981797678072
51085,0.3083938727918537
50452,0.23478106670072782
50255,0.7676753859640039
51986,0.6419772467912848
51244,0.12754876765640738
52026,0.3646365222739863
53752,0.49281288689194475
53166,0.5199457498607453
53345,0.34670135815111275
53139,0.1727230228594093
50214,0.3385613654507492
52681,0.07664506466906416
54057,0.2931369229990405
50199,0.5423733133367028
50246,0.828877235151818
53734,0.3803940176228085
50857,0.2708836917721142
50463,0.1124960869488741
54041,0.3380303961553601
54058,0.2667827723625246
51569,0.1680983245027627
51649,0.3283978592075605
54209,0.20216362503309296
54007,0.41644068422131186
50836,0.49260583541520175
52699,0.1528019004895385
50164,0.1466684090697862
50321,0.17549636826750886
51067,0.29420606739228705
50610,0.3800168103770753
50514,0.6205730073344665
52362,0.21951933979872298
50251,0.6495406881755251
51025,0.7690821807936821
50623,0.10493057901858996
51572,0.17598147551116508
50632,0.1439013597374603
52650,0.11739763283868763
50988,0.16328351870173885
53916,0.1980387160389289
52652,0.6744062021182569
51397,0.11607014745946641
53659,0.2830044602604099
51957,0.12037510512654587
52899,0.1414514459647172
51472,0.7222768759125361
50263,0.34429129088604604
50018,0.5650565269689285
53948,0.4815898886284139
53967,0.2774010723988778
51250,0.2646980228811667
50100,0.8053020198873885
51865,0.15040725100590624
51123,0.3560815971661542
50376,0.3288740023081018
50420,0.36400363652890033
50611,0.10368091745465513
51100,0.5829553901304103
50138,0.1365633856476206
50995,0.28130411737504013
50584,0.2694050881054845
52684,0.24524802959314415
53806,0.13937626855886637
54245,0.27758218757403197
50950,0.222530953236537
50896,0.8644826949146456
52628,0.27192760346988076
51021,0.31050942831869943
50883,0.2408436502842014
53700,0.11924136692804801
53914,0.29990127395934496
50501,0.37722508165800084
52317,0.27532016872583814
50215,0.06866765598357201
51750,0.23727737824416484
52068,0.20150561203257372
52064,0.14635914689826063
54139,0.12389449303546946
53953,0.20673052227663313
50470,0.25625219509974584
52188,0.9263801723443833
50556,0.28166659608586037
50768,0.26828073117769363
50972,0.5453781600417184
53045,0.1762924973194026
51431,0.12804776850653954
52235,0.1320790360645305
53077,0.15488309287322055
50329,0.2576495754543291
51172,0.40590074970643475
53154,0.26415044856818265
54059,0.18396707503074314
52974,0.18144071474828183
51207,0.6838780882339298
53282,0.26191955478677925
50325,0.6072823347645848
52820,0.6456689892325762
52003,0.29920760941250757
53281,0.27859760567073266
53607,0.19273006761188086
54108,0.22042414491823062
51443,0.26329068144751505
52708,0.5509807508738271
50843,0.11689568836203083
53855,0.44797158609486876
53904,0.18842527548118554
51653,0.2708982479748524
50400,0.08021263105070152
53319,0.12176253059027359
50755,0.2406760387426849
52125,0.2322913420118366
52553,0.543834068655214
50346,0.2535329010665916
50278,0.5324068841831565
51466,0.3718378160478934
53778,0.24988446989741606
52640,0.8126914867350633
50600,0.31287047249772176
50560,0.39642039410386026
51679,0.16221191302679502
50270,0.7530198502432064
51233,0.22083033721276005
51968,0.7333926652917686
52296,0.3409075394105806
53037,0.5073970268999736
52842,0.35994973608468395
54052,0.09554902319116831
50300,0.19129652261253408
53753,0.5855971630699214
51848,0.7714741892872966
52048,0.26556209837810346
53033,0.11619456847272455
50920,0.16813807282484525
53927,0.08932443451435973
53930,0.12606438140641618
51799,0.4162606489757993
51253,0.11931637951578887
50195,0.11392757683314002
53454,0.14221086049241272
53883,0.16036180405603548
52350,0.15954181112484514
51291,0.09604792968112759
51591,0.3626532137264003
53431,0.250559814499649
51946,0.19119992472685568
52056,0.25127424196520803
53779,0.3646319643302462
51419,0.11372227515595557
53413,0.28509945338987025
53512,0.08769482781075694
53663,0.2762406857578639
50544,0.15524783011134133
51577,0.1257861638426795
53870,0.5909635698303284
51387,0.10051722245628189
50047,0.5973075055217096
50748,0.40402910012307997
54238,0.2961587213926252
50737,0.2699626583400232
52016,0.3935117192851539
52619,0.19623505914870273
50969,0.8974826607868994
53567,0.2668946064752806
50183,0.7067332807652076
51681,0.3298592208426358
51330,0.5654195245818704
51935,0.23228893506327064
51706,0.3993819013614696
53293,0.25522420420070263
50259,0.8548323232220497
52117,0.333040904639643
52208,0.6143637805772496
50518,0.35078708239842654
53490,0.2629647010935138
50043,0.2744235544338616
54162,0.339573082041658
50568,0.7955572284516115
52284,0.2108715089756875
50570,0.11839358669498373
51094,0.9263919314693128
51381,0.13060608399857826
53355,0.24829512139041818
50261,0.523692696066579
52073,0.2772685772221476
50655,0.11152530010113494
50796,0.8303706331323344
53116,0.22235312999692475
51631,0.30988352633059174
51720,0.488537922445326
50754,0.1931430926343648
54116,0.07562915160932655
54077,0.11352884994274817
54171,0.3535727765043713
51961,0.12530257740917816
52329,0.23934081470185464
50829,0.20943901457572678
54064,0.21722635829968817
52850,0.1517227086575114
53412,0.06797227535540601
52490,0.42889937776976944
51464,0.28739254226843364
53520,0.8069559184724562
52029,0.6344427978421824
54005,0.11100780566396998
50279,0.9023435508173728
51539,0.06952781569535853
51200,0.30912941599220595
53235,0.16312927045298364
52474,0.21068049100861952
52131,0.30876403551408144
50776,0.06635736247810814
52397,0.4761172659135791
51800,0.17450856558098454
51774,0.2012817963224962
53568,0.456071236567831
53058,0.5613771359514351
53854,0.8819692363181177
51533,0.3447607152674979
53178,0.12942972540421485
51390,0.2843569350168933
51753,0.31483154217084364
51793,0.2512398455213229
50170,0.36921896835117296
54239,0.25728208954432474
54032,0.26550083575375627
53216,0.15039801776672487
52878,0.25550215608410176
50833,0.2860202727660195
52770,0.28796146873847783
53574,0.10533539152876956
51676,0.12306662638129731
51396,0.15609062637166782
51508,0.18794141228231748
50375,0.8376648413679131
51987,0.16322806313182225
50863,0.08881572784488971
53487,0.3621035680871443
53022,0.13048715990566853
51943,0.5051247735793244
53427,0.605490193750857
52592,0.30751779162981535
53428,0.24767203365071866
51956,0.2846493257410608
51659,0.15281437756223998
52964,0.8421288569248285
53879,0.11365695000462057
52933,0.2947035754168567
52527,0.07078460010753927
51541,0.3782053954167939
51530,0.11448523234723598
50533,0.11972129196170037
52120,0.6390356048566604
51116,0.5864611289148525
53339,0.09455674889536367
53934,0.42237446887799535
53708,0.20663230690997728
53169,0.19468675867374835
52773,0.6313611488837123
51267,0.3247967814890038
52532,0.3064201381794602
50575,0.20163465250993864
50185,0.1074234372990006
51164,0.32794157438511984
51716,0.33176938187186533
51341,0.2166766486462366
51985,0.18681930304304076
52183,0.26685548913643303
51440,0.8586557827397104
51796,0.1868564578694664
51863,0.09294711964980838
52277,0.1612319170956103
50537,0.1442381626782919
50865,0.24183937460869168
53712,0.16487391882756275
51048,0.5520222653857946
52086,0.13677326590010472
52688,0.6869868277962934
51119,0.16167679426128964
52182,0.12082267303624421
53254,0.6680487272942316
50344,0.22374257036178746
50541,0.08506132101894781
50186,0.09723265461388735
51643,0.22516730848747094
53839,0.2613511024801886
52113,0.15054655991812615
51425,0.8411335305058766
53710,0.28624567191961103
54138,0.13751191757561348
53404,0.21956069462503572
51754,0.5389456935547398
51402,0.0783521484957089
51658,0.6588402007551829
53982,0.18434262427575618
53844,0.2693500130698981
51426,0.6363254769483464
53163,0.25539443698878345
53321,0.3650038202008646
50001,0.6291463388992692
50601,0.35176599589402296
50046,0.13019841381952083
51807,0.803829141674727
53251,0.8642312134069212
53450,0.10099926471947342
52902,0.17073406673232502
52579,0.11036535746340018
52363,0.32944016455046055
53641,0.4211701609682219
53739,0.09418618051596721
53600,0.3920543588587154
53179,0.8282836095450529
52470,0.5079120101531003
53563,0.3530755547441438
51876,0.15939061959252432
51630,0.22506962628138982
52196,0.433569804383898
53350,0.22706907361245518
53555,0.3943757496316083
53276,0.654839736473691
54026,0.8128213497478096
51088,0.2866529226725003
51377,0.23678724622425065
50434,0.41647550301444985
53125,0.5307851063811863
53703,0.4754507512240775
50055,0.21968089835404567
52614,0.13419933691165573
50820,0.3895368626308636
52341,0.2737352406291819
52219,0.09470354604916457
53886,0.2377672197191816
50087,0.12745320410761976
53971,0.5755660738976137
51515,0.43004551467782526
51687,0.20776846070141802
50982,0.1164420253244843
53447,0.7616857166772802
52375,0.24789249602440872
53072,0.19309721678684807
51103,0.4256280255609996
50700,0.1998871877823105
51725,0.0915597591536144
53831,0.1999306923031668
52900,0.41198111349043176
52599,0.2695016672500472
52293,0.8757247644774454
50622,0.2383939384837319
52112,0.8738823521043875
53299,0.11517892865718396
51297,0.4179044815992944
52837,0.2059813909819946
53702,0.20620585665721464
51978,0.09626054332091952
50442,0.2946663457161719
51281,0.18617301230745456
51575,0.1068856008675899
51039,0.7351151069510385
51994,0.7524819393428963
51031,0.18621866023109995
52662,0.8086474760237856
53807,0.45594476219433194
52304,0.1797535684727985
52110,0.12120796185291126
51392,0.13331819165769174
52090,0.3586992538457031
52630,0.2856201595593456
50137,0.2501825375612949
51899,0.10105511119138243
53619,0.48409643201269237
51274,0.3909920405491539
53271,0.6925643257256331
54176,0.18105787225647382
50404,0.12180634372536189
50691,0.3045754816847276
52178,0.7056678118572993
51632,0.16867949591171352
51232,0.18466233555136832
53488,0.22139874658404143
50053,0.6459068499411836
50269,0.29708834933930556
53584,0.23576254699965038
51247,0.2106416739184042
50659,0.5064675137627748
53226,0.18076028518695367
51480,0.14959584710556723
53329,0.11380605042043694
51223,0.3487199934163439
51444,0.8331335163577992
53147,0.18650116917002996
51835,0.450310300541578
53348,0.17386643736515664
52674,0.27814059836247224
53853,0.19493478050413596
51527,0.16953407022535097
50997,0.11676846755467704
53057,0.19485627870248765
54022,0.13410136678793386
52626,0.2346600321109575
51696,0.5232695000813593
52002,0.2632649822482908
53578,0.2541826309972002
53342,0.14808488719387755
51190,0.2623186744582007
50097,0.16299514411782376
53270,0.3043774126699682
53679,0.8717679914735048
51802,0.21577229165039927
54150,0.1526077614061879
51201,0.5808844375620058
52109,0.08216226628401346
50039,0.16082545091578837
50913,0.2531900895444026
50336,0.3666910699315304
50826,0.09456026399246178
51851,0.2815546049131295
53118,0.40944515625217376
53177,0.11371514916583063
51109,0.3592894309370181
53069,0.29413957206809316
52013,0.46735998354368263
52761,0.12159644905634953
52993,0.1870489080712197
52887,0.11185281198009951
50909,0.12047366824479315
51616,0.2705494745529094
53352,0.2633700795744482
52941,0.36693474231698314
50286,0.7044064108085729
53780,0.41690171104748547
53911,0.20471669086306896
52624,0.37777892676633756
52612,0.1738602726358665
52011,0.5632738440610893
50361,0.11214182216642654
53466,0.41803953963999135
50660,0.21810148470611618
50320,0.37766232118868037
52833,0.7365562383485051
51204,0.9099653991840814
51494,0.4411310425855347
50852,0.26130833568498696
50728,0.3189344039986066
53336,0.5351269614517641
51295,0.14614831604185205
53255,0.1638585362126351
51235,0.15139293817616084
50940,0.2012933188720968
51936,0.8668098121424167
52524,0.2945745601151896
52762,0.26709873610747775
52232,0.5171643760975616
52365,0.6476284102491328
52099,0.21033144445466712
53054,0.6499457179026604
52500,0.32598825033448936
53433,0.15733125370152112
53881,0.12930684677942633
53626,0.1660101122840496
50770,0.33804902228212125
51409,0.3405821773501891
53933,0.2429141659709005
52264,0.11455190482310036
51065,0.32465050513807264
53915,0.2590291030008615
50801,0.4155398779157676
50331,0.10569841813688702
52295,0.19229853791152204
52360,0.9190069464664311
53772,0.3958104422419433
50866,0.2061946828211124
52486,0.1642059380080397
51234,0.1117368531387989
53066,0.16825169863913572
52783,0.19885486094965188
53652,0.17096569610354995
52460,0.656851634205556
54020,0.3531491128968314
54006,0.4824459797792252
50695,0.20700634541708754
50665,0.33411815254051463
50319,0.11506695442394105
53722,0.12080176946227417
54191,0.19027721717189072
51973,0.09553003923550298
52179,0.12491401721826026
50283,0.2549479575150089
53501,0.28194304431288836
53537,0.3658286928582801
50220,0.3492186256660161
53547,0.2723611283975377
50735,0.1434980792971925
50356,0.0950414510983776
51602,0.08171178291185482
52832,0.16325515693720039
50716,0.6546034120337211
50821,0.38357185077946854
51195,0.2338743843275813
52954,0.174334102300058
53723,0.3719336516340778
52536,0.12075058396235783
51601,0.12428897667896714
51879,0.23581920520322971
51159,0.368458596690171
51003,0.10378369786879059
51294,0.16823437699538127
53290,0.261349676756785
50721,0.30924697465927437
54259,0.33757308354855586
50484,0.32106629836024236
54149,0.1273964460408459
50172,0.5918340260224919
51346,0.15428275326484098
54017,0.3962138829610529
51156,0.10012816716348397
51091,0.28371162918811765
52441,0.5762190946730641
50427,0.32769008643299236
51493,0.42104158365217825
50222,0.15764619120632817
50369,0.17922543154510617
54118,0.27502313063555917
52141,0.3843917067563962
53408,0.1697967268946785
53356,0.22465738178604472
50123,0.21761812845170683
51971,0.30312503289314263
52506,0.25924838913199005
52909,0.6383268570881806
51563,0.8715240282645471
51302,0.17077538730037706
51008,0.4190529246724446
50719,0.15919901063921219
51705,0.3384828257369479
51046,0.16055063097084973
51548,0.4888253042627187
51781,0.25714621847430685
54082,0.2584988163546976
50952,0.30723651750880265
54113,0.3509317195706301
51323,0.8818796729607608
51498,0.4532290758382471
50317,0.31562578891144555
50767,0.22264208993420964
50881,0.18306901584695204
52220,0.2652390028669456
52243,0.17855421253809067
52947,0.3914117770828382
51732,0.18175153797411603
53492,0.394166129348463
52314,0.2619829437470436
51043,0.17080198713636752
50461,0.23089073397239385
52564,0.16850071976347128
53540,0.1704727187960733
53597,0.26880842786426246
52792,0.20991166685268614
51182,0.1810290550789999
51173,0.2288423357257671
53225,0.12701257071585187
53395,0.4266835838468211
51829,0.2517765578209667
53053,0.16978836786532456
51212,0.22142035431597495
52660,0.6855768281132351
50872,0.4945171201016946
52815,0.25115110569552307
52784,0.6453157255518138
53634,0.15225245612648308
50669,0.16736960684048688
52042,0.17401855903847221
52246,0.18467121172647402
52004,0.18727335739186496
51184,0.3682758277122581
53185,0.10845975999933664
52587,0.1663749178059833
53495,0.22990152814240788
50870,0.2745356391931784
54282,0.10804720788172381
51120,0.24416595545934966
53152,0.2369696068583308
51144,0.10159341723520944
51188,0.6859914931683628
52606,0.19529614657347952
54126,0.2303553891457605
53810,0.06629284608180148
51714,0.13959083201190137
53472,0.6754342972651484
50341,0.3105327813588033
51245,0.25007527093651205
51198,0.14628418881696414
53171,0.11944859052333673
50977,0.10957360345511455
50751,0.31555207689271986
50925,0.085216683680024
51776,0.5558064213894416
51923,0.40714631983483623
53220,0.23054317178301903
51969,0.11885568471580528
53596,0.24650044660625017
52834,0.32004304787173365
51938,0.25407020019250826
52482,0.11753109375563617
52973,0.530831288656461
50282,0.374739983123788
50091,0.22422041340890073
54286,0.8524331932271796
52883,0.09170086368253527
50161,0.6054957371447773
51859,0.3407134000304946
53315,0.8801885128823155
50607,0.8500777129976456
51694,0.23998893541370112
52772,0.17210978607846827
54208,0.42836892406115384
54255,0.35690490777303213
51596,0.1809398608420209
53036,0.5221191768256953
53511,0.29277231902672374
52678,0.27547707990191195
53366,0.15960469479229764
50105,0.124998945084498
52244,0.15624035009012247
50762,0.30426890173271387
50548,0.16198704531972843
53782,0.21785154183317892
53612,0.1439508628590287
54129,0.23577242640802448
53111,0.31933556584000483
52012,0.1585696491482228
53199,0.31255459562419524
53745,0.8516787487486985
50653,0.3188229324400699
50980,0.16363753594478697
53516,0.08160292512405988
53186,0.15790157800497395
51136,0.11022509084261448
53922,0.2847765000040263
52278,0.12074692349627213
53744,0.30512160789343434
53676,0.25213105348547254
51343,0.11254879753985961
53485,0.10587395612772292
52854,0.8940045831671853
50135,0.18186702983573338
52950,0.3423408256887601
53323,0.11410544917796965
51691,0.37871854771858626
53811,0.09928425475737865
51167,0.19462509021853122
50439,0.1365631457250577
51266,0.2521781294028289
52661,0.26551063036686523
51101,0.3893447432193251
50933,0.1812663756579447
50090,0.32532512417053255
53476,0.34072117706966215
53446,0.4895449483446443
51726,0.30328316869287936
51765,0.19903989888343546
52540,0.2477873121489252
50033,0.46488759104037763
50963,0.3608311896523544
50431,0.27488610087824467
50449,0.38995235715327226
51671,0.20529113842553562
50543,0.40432451454513013
52465,0.3410686551319207
52995,0.15601698576806466
50650,0.30852833552044634
52601,0.1221094965354131
50687,0.13715908677735628
50948,0.14015386891472806
54243,0.15362900153806705
54206,0.16230323180222522
52251,0.4900397672820365
51106,0.58266074862477
51081,0.32277822552683516
51139,0.08614401110456175
51892,0.4401740912084225
52666,0.25371415002818914
53694,0.37777591306177777
53804,0.2637388082469776
50592,0.14331728930052134
51107,0.1865969084181165
52704,0.24798109353851996
52450,0.4919128715002764
